22_M139-15_IntMac	23_M139-15_AlvMac	26_M163-10_IntMac	27_M163-10_AlvMac	30_M59-16_IntMac	31_M59-16_AlvMac
RTN3	12.0504105296865	12.8224885921887	11.448729687792	12.1304619825074	11.5504034722646	12.4672693536412
ATL3	11.1836913122808	11.4559583997769	10.9433301191273	11.4038982341415	10.8693398418034	11.1177677696751
PLAAT3	7.274461751733	10.1984646497371	6.78004471936402	9.34159021175427	5.85654757763953	10.1009229748794
PLAAT4	9.73615601509682	7.83787208197733	7.70369802748328	8.5055110040149	8.5994967455052	7.87572719822173
LGALS12	3.86239884159508	4.83979024390798	3.01497947959617	2.87893202488533	3.78793474065252	4.2523836727706
PLAAT5	0	0	0	0	0	0
SLC22A8	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
SLC22A6	0	0	0	0	0	0
CHRM1	-1.97716874647024	-1.97794406131261	-1.95090310149445	-1.97557478974887	-1.97482398429228	-1.97524364406113
SLC3A2	12.0900737220397	12.5469900260818	12.1434750699504	12.7478829940934	12.110967269567	12.5264917135217
ENSMMUG00000064232	7.14496974891153	7.16776662390505	7.81218568252119	7.38264739742306	7.42923426673228	7.57962488780909
WDR74	9.01624681268383	9.03604993584161	8.93792812409466	8.87476022966694	9.13610507654761	9.11635205324411
STX5	8.08193174762226	7.92408782003089	8.56929355910331	8.0684618532528	8.6104234109347	8.08439447291443
NXF1	11.336010279145	11.0822074753593	11.3742105250992	11.0226460867548	11.8124731181553	10.9752479902578
TMEM223	4.22347672687409	4.57468958065713	4.17850320067787	4.69507227178356	4.48436723862974	5.01646028049964
TMEM179B	11.4084739197355	11.1617937541574	11.75593652258	11.2889820416523	11.4743585325701	11.2143461679124
TAF6L	8.52735214155306	9.14964543768845	8.39867782674598	9.14125897749961	8.94139028953872	9.08472089661523
POLR2G	9.8522553422725	9.74832046863402	9.91156317402103	9.60873110110101	9.94715726887961	10.1082716866815
ZBTB3	5.77749200566517	6.90033625502981	5.0485528627877	6.81533036083055	5.27548674896855	6.58561250623422
TTC9C	7.07967976508333	7.48522350862637	7.71837881152046	7.28817871525198	6.61072165400108	7.05390390217349
ENSMMUG00000051635	6.60974215410839	6.20863003228249	6.0554719737244	6.01722754734896	5.90801679595646	6.20874123735508
BSCL2	9.42880570552551	9.97995381365202	9.91917275643246	10.2259935523804	9.68704415458435	10.3223585653188
GNG3	3.19990571022051	3.33543580867704	3.77437718742774	3.24664062933733	3.21841699804126	3.61626458467432
LRRN4CL	-1.12402008123351	-1.03699208762228	-1.117780225264	-1.0716796984963	-1.11969538949945	-1.1205997443214
UBXN1	10.8194402688484	10.6740679042036	10.796091075288	10.5963762035557	10.9807660420409	10.8341017890855
ENSMMUG00000059843	9.46665426221535	9.42910677941864	9.44851700099873	9.25673700419547	9.25155454550163	9.4806976092643
CSKMT	6.8578065779509	7.12929802474507	6.80988131356649	7.08832943922929	6.9629723750148	7.59452132082489
INTS5	9.04895778512978	9.51106694698201	9.22460476228781	9.46078976880746	9.0646398234202	9.52178236088245
GANAB	11.9931603429693	12.1390320509932	12.291477809341	12.6908423721753	11.9543863965099	12.2245791437945
B3GAT3	8.6836397706822	9.56299905045339	9.02871974929273	9.41589490090489	8.71002320099872	9.68194281646185
ROM1	2.71054382978944	2.73345669619877	2.97416024413239	2.70024106716486	2.94357064896356	2.65561070303934
EML3	8.29922109633836	8.71753970499099	8.58160869437975	9.16067124681918	9.10757614680623	9.01641449218229
MTA2	10.3920736464795	10.1076099123772	10.5357313569773	10.2443561913718	10.780205978735	10.3153077275578
ENSMMUG00000006595	7.08625582237368	7.69893449874435	7.08406234434932	7.21985426060035	6.95746220927649	7.37002272920212
EEF1G	12.1877682897045	11.6050240696947	12.3197250956438	11.4632302302704	12.3242235957404	11.7753442184857
AHNAK	13.1484287334686	11.9373589636794	13.5280624549933	12.0866491551178	12.9057147306083	12.0671853005804
SCGB1A1	3.3100736831455	4.993696109148	3.42486327209829	3.6656481534177	3.31677142303016	4.54116329863538
ASRGL1	6.51150189015086	6.65935043408677	7.91282999959469	5.98863922413064	6.88237852203561	8.00534469188048
SCGB1D4	-1.50517355170958	-1.47052877786628	-1.50014034924155	-1.50269241565913	-1.50152371988449	-1.46632533714292
SCGB1D2	0	0	0	0	0	0
SCGB2A1	0	0	0	0	0	0
SCGB1D1	0	0	0	0	0	0
INCENP	3.8754668356885	3.61760558931298	3.64673006597557	3.71148143465552	3.56561202852545	4.1879837495911
ENSMMUG00000062874	0	0	0	0	0	0
FTH1	16.7472706826537	17.9138182494126	16.4183385761933	16.9234269939855	16.2469634486464	17.6798015784958
BEST1	7.14569019588275	8.20206185824813	7.5460967577673	7.54393351324804	7.2585876739385	7.88659620652423
RAB3IL1	4.1043085568287	5.03679173855709	4.02259698388079	3.90059943747828	4.15118971959474	4.27294191118927
FADS3	5.23649937798418	6.99913021937828	4.14763314147452	6.56566070473767	3.81504637232567	6.8916090560153
FADS2	4.37554999709373	3.95629439495459	4.1316230437577	3.61447601866905	3.34278178180689	3.99678670281405
FADS1	8.05011605834328	7.76549650488494	6.72852686828085	6.12231346537401	7.67785012867121	8.29681682376412
FEN1	2.62927327178961	2.34594943415886	2.27101169288326	2.9311961541784	2.26301073031975	2.7306049194167
TMEM258	8.90598219757222	9.01591111634224	8.96683524465743	9.2122860668716	8.72670125770483	9.00611668436638
MYRF	1.76315275805697	1.27354672086449	1.48427986651701	1.51311121021784	1.2781361292764	1.34470351005543
DAGLA	6.56154094187166	6.25926586077481	7.05067334102058	7.59296164585682	7.46442962870548	8.15915114698239
ENSMMUG00000020911	2.72540006633457	2.61740170134813	2.70977256184591	2.55788464096487	2.63136383351916	3.28006180011144
SYT7	0	0	0	0	0	0
LRRC10B	5.43843759804619	4.91970399413029	5.15435440468942	4.51383081032065	4.72710037912347	4.18903970565316
PPP1R32	1.29996611398626	1.24414142337965	1.3835009942191	1.5635496522712	1.43054180816705	1.47631278888258
SDHAF2	9.60860463482356	9.52767239893149	9.50491672754146	9.43401045117658	9.47850706888307	9.60291190966217
CPSF7	9.85969456042804	9.67984885379425	9.7371698021105	10.0043914404248	10.019299326472	9.39842923578364
TMEM216	7.35938248212385	7.70428210709737	6.96392756742699	7.42178161012105	7.19189580192203	7.6125740043775
TMEM138	7.24933673042358	7.92663338397681	7.18533154576715	8.07571609808569	7.13517245921998	7.79191285360865
CYB561A3	11.0890735847132	10.6054580166196	10.2116145068164	10.435126709793	10.4552373948783	9.98991418437447
TKFC	9.52937309408998	9.74041493030365	9.9819439948208	10.1107879345751	9.36066882105041	9.31468932487236
DDB1	11.4836302743095	11.2046593597521	11.5905814341781	11.7145415448158	11.3426228481254	11.2677010746338
VWCE	-1.50362755254375	-1.44084429608213	-1.4991450418626	-1.50141788207685	-1.50037705542104	-1.50095882140311
ENSMMUG00000042208	0	0	0	0	0	0
ENSMMUG00000059343	-1.9583338519287	-1.97651392284458	-1.97345269159784	-1.97470467937813	-1.97413134287769	-1.9744518070687
PGA4	0	0	0	0	0	0
VPS37C	3.78038552023341	3.84701839662119	3.79115115049311	4.16398406490516	4.02252102694758	3.89839707009873
CD5	0.196813139238331	0.146061129847785	0.148105868727419	0.257383611513717	0.264004892901826	0.260266791144954
CD6	2.79185842006158	3.41249849457819	2.92543195599539	3.10078954012033	2.95101993235242	2.58882207567815
SLC15A3	10.2811791715685	9.78036755227002	10.0184645030214	10.1221253490109	10.056429318087	10.1344097221956
TMEM132A	3.28212821237778	3.90224771671123	4.10214425714838	4.07776902484544	3.8833233774948	3.93601935689726
TMEM109	10.979253468688	11.3942167331879	11.5595189878724	11.7033264744411	11.0619753101066	11.5183085467321
PRPF19	8.34630433880161	8.11326428210258	8.04975631105493	7.89560358903766	8.12609929100777	8.21011268574481
ZP1	3.08093803511268	2.64914692716192	2.53558073476768	3.04631638378931	3.83872441301871	3.19748806167506
PTGDR2	5.2431938673397	2.91362712348289	3.77653387876954	2.62622448935371	5.30361249256697	2.63389032615794
CCDC86	8.49718602466248	8.24183638407872	8.0364070490552	8.39793150884029	8.58292103515551	8.58130197093359
MS4A10	0	0	0	0	0	0
MS4A15	-1.50669398068399	-1.50803072390952	-1.5011190401271	-1.50394579280904	-1.50265130693963	-1.42395398687658
MS4A18	0	0	0	0	0	0
MS4A8	4.22177706422523	2.84407144364107	3.98907784493471	2.87037812963673	4.46065713421637	3.80423474720802
ENSMMUG00000051326	0	0	0	0	0	0
ENSMMUG00000048032	2.3391917272677	3.76166560209057	2.48607993229045	2.79252122161594	2.36085043232656	4.0627627834473
MS4A13	-1.97662590179541	-1.97732131972422	-1.97372563378485	-1.97519620379247	-1.97452276953449	-1.95424050508409
MS4A1	4.06572349582842	3.9568475574851	2.77022592334569	3.48960472260964	2.76201684270257	3.54605318380029
MS4A5	0.439046214692066	0.43819533893901	0.443088504445701	0.440936379917484	0.441895048947909	1.1096207557866
ENSMMUG00000031100	10.8363992973381	10.6022793285438	10.4141118653607	8.63612180458312	11.5473715378102	9.52503344330025
MS4A14	3.01854172787076	3.83470544413101	3.31878899211899	4.53733491904067	3.22112128514086	3.98059446025904
MS4A7	11.2851442315898	13.3620234222247	11.5795259908305	13.6177913725487	11.5602374980354	13.9438026214857
MS4A6E	3.43005000688291	2.7478827512189	3.76498273442193	3.00273136774112	4.09610679862332	2.94152847419554
MS4A4A	6.78565532813031	7.13873991819162	5.62168598879317	5.32663148839333	5.7757550023713	5.46250882932726
ENSMMUG00000061603	-1.50362755254375	-1.44084429608213	-1.4991450418626	-1.50141788207685	-1.50037705542104	-1.50095882140311
MS4A6A	12.545863770381	10.6352893865104	12.3121934059139	10.8935161096763	13.0733932728614	10.1480304095748
MS4A2	0	0	0	0	0	0
ENSMMUG00000013526	3.59550814550259	2.50795893566544	3.30434793405178	2.43841256500748	4.27673842981752	2.44177771608431
OOSP4B	0	0	0	0	0	0
OOSP4A	0	0	0	0	0	0
OOSP1	0	0	0	0	0	0
ENSMMUG00000051907	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
TCN1	-1.97716874647024	-1.97794406131261	-1.95090310149445	-1.97557478974887	-1.97482398429228	-1.97524364406113
ENSMMUG00000062571_STX3	10.5566790212931	11.1796010330682	11.1264816225396	11.5296221345272	10.2451004274764	10.6468201541245
CBLIF	-1.05084532274875	-1.05100107003416	-1.04527524122543	-0.889245014999644	-1.04743175270123	-1.04845007348835
ENSMMUG00000022319_STX3	9.46326882835379	9.56514009740928	9.57158470708655	9.47810408685617	9.76502715149683	9.84974003239039
ENSMMUG00000057009	0	0	0	0	0	0
PATL1	9.12121590615201	8.66089925982412	9.35528872336969	8.72333527073321	9.12666361191039	8.40150430161566
OSBP	9.79126110309245	10.072632108512	9.54323865803761	9.86678394899836	10.0993430432164	9.79569756743037
ENSMMUG00000060712	-0.641496960315885	-0.737738751970575	-0.736669692998292	-0.737143904703423	-0.736933449282666	-0.626241122598657
OR4D9	0	0	0	0	0	0
ENSMMUG00000063368	0	0	0	0	0	0
OR4D11	0	0	0	0	0	0
OR4D10	0	0	0	0	0	0
OR4D6	0	0	0	0	0	0
OR5A1	0	0	0	0	0	0
OR5AN1	-0.0539125057201393	0.118718487577835	-0.0524676482878327	-0.0532412472550793	-0.0528978754728835	0.108992576259112
MPEG1	15.2588454882182	14.3527870613175	15.5694927156153	14.6849166021296	14.9922291106223	14.0861440524699
ENSMMUG00000059976	-1.00610559442489	-1.00626135506954	-1.00115168336727	-0.896174276700014	-1.00332684955815	-0.947982078072819
DTX4	4.29486639233361	5.76169697333606	4.58986331177856	6.13888223612607	3.95871575107494	5.44415902776862
FAM111A	8.66013021182523	9.44601960101178	8.78079297723303	9.79974116261381	9.41390051928385	10.1085009011897
FAM111B	2.78950899289588	4.53740748514439	3.32973052436835	5.25113572957795	2.83990784880683	5.16167150578011
GLYATL1B	2.85048388512202	3.73909487918891	2.37910305031487	3.08749090779814	2.37320980418064	2.74772750499539
GLYAT	0	0	0	0	0	0
ENSMMUG00000064087	-0.648642601779458	-0.79476467018136	-0.793422050830981	-0.794139562125568	-0.732161234502675	-0.794043544453163
ENSMMUG00000011714	8.67370827995012	7.85275901710311	8.74148775616634	8.3708234536697	9.27299957588434	8.45870646214283
LPXN	11.6300043737386	11.9549233073965	11.5487742549938	12.1282041487244	11.3536798283621	12.0391613289465
OR5B21	0	0	0	0	0	0
ENSMMUG00000054737	0	0	0	0	0	0
OR5B12	-1.97716874647024	-1.97794406131261	-1.95090310149445	-1.97557478974887	-1.97482398429228	-1.97524364406113
OR5B2	0	0	0	0	0	0
OR10W1	-1.05084532274875	-1.05100107003416	-1.04527524122543	-0.889245014999644	-1.04743175270123	-1.04845007348835
OR10Q1	0	0	0	0	0	0
OR1S1	0	0	0	0	0	0
OR9Q2	0	0	0	0	0	0
OR9Q1	0	0	0	0	0	0
OR9I1	0	0	0	0	0	0
OR6Q1	0	0	0	0	0	0
CTNND1	9.68126391861665	11.1567684154947	9.60424178762267	11.0491266433857	9.09819529359343	10.8055448988427
ENSMMUG00000050844	0	0	0	0	0	0
ENSMMUG00000056184	0	0	0	0	0	0
SELENOH	9.5936508635272	9.66319254918659	9.44343020969104	9.4782486934155	9.57145703757746	9.86192011718696
TMX2	8.07591480437044	7.99911038724647	7.97950941613975	8.0446941778254	7.83135946584239	8.04681310289159
MED19	7.81867016761865	7.46463686274989	7.58250825989139	7.64725842464708	8.10108922438528	7.9114286551841
ZDHHC5	10.6886011033085	10.5276916103191	10.2922740088874	10.5594195361119	10.3207636538513	10.3033003460493
CLP1	7.94032734683053	7.79196570861292	7.56851771210261	7.7920907765762	7.80253809950668	7.89946613594893
YPEL4	2.85958986239097	4.7406889285345	2.94259888596752	4.6075118154528	2.78869668308939	5.16363487303433
SERPING1	8.40842185391481	7.24348959074253	6.86639478440087	6.47351398529392	6.4015211817364	5.83489527037781
UBE2L6	11.9832920863237	10.8441404215197	11.5887663489676	10.5772311228563	11.6598105588733	11.0306389410056
SMTNL1	3.84630195794022	3.05709685382096	4.10930354603624	3.6313910632085	3.07917655989732	2.75166455171971
SLC43A1	4.67628888478451	4.40112353012933	5.21757190060835	3.27704033588784	4.33613623702021	3.18701382981368
TIMM10	7.10944701864589	7.54076465138768	6.59981768598665	7.56855140871082	7.07089562381835	8.0288033056952
RTN4RL2	1.69710842766539	1.47445656282254	2.00867654599917	1.4787450025824	1.9374288445927	1.47939976695881
SLC43A3	12.3298197042064	11.8013259982312	11.7127287528351	11.5196553639532	12.5218872114436	11.7841736848985
PRG3	0	0	0	0	0	0
P2RX3	0	0	0	0	0	0
SSRP1	8.23994506373035	8.40569018229144	8.30189100613083	8.43639309449784	8.15367001169505	8.22943164708682
TNKS1BP1	4.65183057526326	5.41866112912965	4.73362731292245	4.99825287561327	4.14776740875397	4.77210941024153
APLNR	0	0	0	0	0	0
LRRC55	0	0	0	0	0	0
ENSMMUG00000005151	1.11850283678209	1.54028535537136	1.37995255155271	1.24374247234232	1.12149962337788	1.1864215622424
OR9G4	0	0	0	0	0	0
OR5AR1	0	0	0	0	0	0
OR5AP2	0	0	0	0	0	0
ENSMMUG00000056505	0	0	0	0	0	0
OR5M3	0	0	0	0	0	0
OR5M9	0	0	0	0	0	0
OR8U1	0	0	0	0	0	0
OR8J1	0	0	0	0	0	0
OR8K1	0	0	0	0	0	0
OR8J3	0	0	0	0	0	0
OR8H3	0	0	0	0	0	0
OR8I2	0	0	0	0	0	0
ENSMMUG00000056985	0	0	0	0	0	0
OR5F1	0	0	0	0	0	0
OR5I1	0	0	0	0	0	0
OR5W2	0	0	0	0	0	0
OR5L1	0	0	0	0	0	0
OR5D14	0	0	0	0	0	0
ENSMMUG00000065300	0	0	0	0	0	0
OR5D3P	-1.50841363877496	-1.50989733145252	-1.41407416042417	-1.50536333999747	-1.5039265500673	-1.50472963817048
OR4S2	0	0	0	0	0	0
OR4A5	0	0	0	0	0	0
ENSMMUG00000055082	0	0	0	0	0	0
OR4A47	0	0	0	0	0	0
ENSMMUG00000051310	0	0	0	0	0	0
ENSMMUG00000057527	-1.97662590179541	-1.97732131972422	-1.97372563378485	-1.97519620379247	-1.97452276953449	-1.95424050508409
ENSMMUG00000055565	0	0	0	0	0	0
OR4X2	-1.18939106841429	-1.06666748623074	-1.18287118635582	-1.18617706807898	-1.18466316939095	-1.18550935713227
ENSMMUG00000057686	0.237537071011428	0.186797691278186	0.265442589531934	0.140492457431092	0.201113891442794	0.199011198482448
PTPRJ	10.8424312024494	9.47756360204517	10.5120814654872	9.53437373608795	10.4830008033694	8.57324305106386
ENSMMUG00000057752	-1.97566712310515	-1.95974201399873	-1.97335351878432	-1.9745266231703	-1.9739894106081	-1.97428968346533
NUP160	9.42648363379786	9.99066041810231	8.9212811943207	9.7423514176902	9.4808588001681	10.0941154789893
FNBP4	9.34193619428429	8.72729180633766	9.35504099853058	8.56687942893302	9.7074683219589	8.88149600526557
AGBL2	5.23572363976564	4.81242294594589	6.02336226026612	5.62017447521875	5.88080506410172	4.40080344071955
MTCH2	12.0113830335312	10.777548939577	12.1034897663909	10.7306897530187	11.88761299998	10.909166846373
C1QTNF4	0	0	0	0	0	0
FAM180B	-1.46735713675223	-1.50776710128971	-1.46186874106244	-1.50374558428587	-1.50247119389666	-1.50318350941258
NDUFS3	9.4427475190806	9.44868366465639	9.65730997192893	9.17475838832779	9.54170735308425	9.43254050122002
PTPMT1	8.6183401653096	8.73426570291776	8.28208313002555	8.57853185215003	8.50197367243708	9.04374219402305
KBTBD4	5.87923917212043	6.40506261535887	5.92032920866038	6.36567240417931	5.99361198310593	6.35912992056782
CELF1	10.6346523568348	10.1101632899317	10.6305781965534	10.3507761547982	10.7509266297303	9.98528334065949
ENSMMUG00000064417	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
RAPSN	0.167958468323894	0.209456297772156	0.243169323181814	0.175247795012017	0.118832411591679	0.17686156000091
PSMC3	10.8598246938322	10.7275867546723	10.7842509636001	10.6698435963207	10.8385912248083	10.7742284326021
SLC39A13	10.419156995223	9.89690018647587	10.5862755800391	10.0381085616767	10.6270032477755	10.4356932982794
SPI1	12.6054140506729	11.9704705415147	12.5905318725699	12.0278833650304	12.5797074793327	11.9410738160265
MYBPC3	2.56963702238178	2.29260375181326	2.56637715487055	2.69279416195193	2.49471522932551	2.43453348216639
MADD	9.68934969615118	9.23366640053911	10.3312211173595	9.83521981233289	9.76867068523476	9.00104179736017
NR1H3	10.323121751784	9.0705896790106	9.76878072215194	8.7223360730185	9.88738771435483	9.0486407254508
ACP2	6.69593946047746	7.24579958792805	6.58699640646957	7.09799092323063	6.63446590150338	7.01482080010321
PACSIN3	3.83959606819404	9.36310602176231	3.69408122303608	8.62212092424638	4.13402130954981	9.84341879410871
ARFGAP2	10.8814935519245	10.8165755790678	11.1754750051189	10.9074426360043	11.0874597716612	11.0290155499107
C14H11orf49	6.27708570318159	7.15894727234642	6.74685609570661	7.30026582075686	6.58790643687117	7.34594329259117
LRP4	-1.00066163949974	-1.00081652836757	-0.996073159129718	-0.944065256475671	-0.99826694040269	-0.888760894442056
CKAP5	9.26367524445134	9.95758662444323	9.3905658556483	9.83141881844132	9.38951706489438	9.44834811104603
F2	0.690739391572635	0.805909088968902	0.594789647516097	0.650635083708997	0.594098173829724	0.758319827149557
ZNF408	7.68048013860144	7.8842202432252	7.62447975090917	7.8072244403758	7.70953512181032	7.54657042611283
ARHGAP1	10.8102196427831	10.3770829342126	11.5691288303853	10.9905166615104	11.0001676522465	10.4592431406632
ATG13	10.6956998043223	10.2733913336956	10.9431851138499	10.496447601811	10.7088276497767	10.0529640454667
HARBI1	6.43141081949967	7.78630381150461	6.8881216952568	7.50144582177802	6.79045627672229	7.66167816407379
AMBRA1	8.80018879359385	9.87183796599404	8.86042812299154	10.1541076370197	9.09204314960295	9.66027089057253
CHRM4	-1.50496541873168	-1.47083102568219	-1.50000636452862	-1.46719737353178	-1.50136935559541	-1.50201297013284
MDK	2.20578281261077	2.54463454841931	2.35720778300343	2.37537602751633	2.3405063498339	2.47303597942038
DGKZ	10.7501721217322	9.94228033186774	11.1110683302205	10.2560291514624	11.0564910049651	9.78532584355734
CREB3L1	2.51787109729013	2.30467554771942	2.47796389012458	2.29280431007148	2.58454082763337	2.2424881712855
ENSMMUG00000053388	0	0	0	0	0	0
PHF21A	9.34580471426403	7.91562630085381	9.81375686643059	7.77430798684683	9.25293146128328	7.29093141669319
LARGE2	1.80047818568136	1.83388342393764	1.65629202319226	1.87084923222909	1.8835947932892	2.05120368520791
PEX16	8.66887569800748	10.3258199769134	9.2002101013352	10.3774139192925	9.03333779705365	10.1811375870856
MAPK8IP1	2.85291929761398	3.74779896516538	3.24918466051039	4.06477992820912	3.10191357645554	3.02687777038357
CRY2	8.54979894667712	9.82000902252112	9.36814112785542	9.86689722873755	8.45587603695606	9.82118065382157
SLC35C1	6.99014488913481	8.35372555407166	7.29007366523762	8.43117371221229	6.99889529148748	8.41976969456174
ENSMMUG00000047219	-0.795319900731598	-0.705252421123366	-0.794475683495819	-0.687206995645858	-0.794727164899708	-0.794840620373853
CHST1	-1.9583338519287	-1.97651392284458	-1.97345269159784	-1.97470467937813	-1.97413134287769	-1.9744518070687
SYT13	0	0	0	0	0	0
PRDM11	2.16888365965061	2.91558498291848	2.34295989387057	2.69371622714474	2.17787730554854	2.93774727872248
ENSMMUG00000052571	0	0	0	0	0	0
ENSMMUG00000059728	8.46099525139662	11.1423012807378	5.88023664172191	11.2028066302682	7.77878596169683	10.485041668053
TSPAN18	2.13448019937867	2.11683805616914	1.88179615491069	2.08351195202835	1.87542378759121	2.13694895994495
CD82	9.46916950634412	8.77036900357628	9.8890163823901	9.18118502912355	8.88074927649192	8.11690355920427
ENSMMUG00000053780	0	0	0	0	0	0
ALX4	0	0	0	0	0	0
EXT2	9.50619842704772	10.3152453102065	10.317090868484	11.1249153421881	9.58630775948414	10.2080210736757
ACCSL	-1.97566712310515	-1.95974201399873	-1.97335351878432	-1.9745266231703	-1.9739894106081	-1.97428968346533
ENSMMUG00000059789	0	0	0	0	0	0
C11orf96	4.7666811563587	1.99632572773578	3.32490240635458	2.11806330495469	8.01918804518046	2.3489724331388
ALKBH3	8.03780650660205	8.12089552328247	8.49545268874086	8.34854461073133	8.22851485793579	8.63202830532039
ENSMMUG00000056754	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
HSD17B12	9.31226490560222	10.9638475202773	9.08742051478574	10.4263397704723	8.81411274965723	11.3333299626286
ENSMMUG00000048799	0	0	0	0	0	0
TTC17	10.5981686536081	10.5153365917468	10.7894722188472	10.5258023519795	10.7879857114828	10.2889808065345
API5	10.663309094056	10.5489650650965	10.3303289297396	10.5315339818153	10.6818952120164	10.437570003927
ENSMMUG00000049945	0	0	0	0	0	0
ENSMMUG00000049895	0	0	0	0	0	0
LRRC4C	2.66944332222038	5.87740359180682	3.45514491898323	7.80331299593443	2.79561013175679	6.80862086316858
IFTAP	3.5243698440017	4.40651929782293	2.88599048966318	4.16539628477974	2.87344507713174	4.6668343400847
RAG2	0	0	0	0	0	0
RAG1	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
TRAF6	7.15144822808966	8.03877604460555	7.41219032678706	7.53472278832704	7.53125102179042	7.82200242487529
PRR5L	8.65312192941061	8.1045354767448	7.44075741849543	8.17410763451472	7.82009498916078	8.49364520472334
COMMD9	10.4831678599134	10.8087120765935	10.0588539721864	10.6657424250298	10.2150825387372	10.9261631078429
LDLRAD3	11.2571202966607	9.86127806140033	11.8290100387225	10.4075790853232	11.3589838761568	10.6805733629749
ENSMMUG00000051870	3.13392285249023	3.18590837849224	3.36148766470616	3.33834427178864	3.20360144887895	3.19059490889244
TRIM44	10.4126163723032	9.43993897974556	10.2822823986569	9.53207017237127	10.223368306989	9.37192373582729
FJX1	-1.97716874647024	-1.97794406131261	-1.95090310149445	-1.97557478974887	-1.97482398429228	-1.97524364406113
PAMR1	-1.00821092884901	-1.14249954974588	-1.13614305153333	-1.13965690205392	-1.13804776593275	-1.13894718626426
SLC1A2	3.15729529918728	3.67158251877921	2.84917556079402	3.45043890971781	2.67440731439912	3.53361208089193
CD44	14.3709049089486	14.9619846752886	14.7681914373779	15.1722772602773	14.134172376237	14.706643289132
PDHX	8.70980470546508	9.4999950970364	8.82433385857196	9.22143700703365	8.12577561588167	9.11166195698278
APIP	8.43647703703962	10.463557142973	8.55961944959181	10.6563769400999	8.74425779826525	10.4714767529822
ENSMMUG00000057784	0	0	0	0	0	0
EHF	4.24305063514023	7.71904308610411	3.20547850560195	6.53405483919691	2.98963492517603	6.75184685677177
ELF5	1.97267347076637	1.91768799741878	2.35688752324851	1.93181496043096	2.40310159577111	2.04709113890959
CAT	13.035548325115	12.7339826163797	13.2197190561298	12.8109304772322	12.7176859510024	12.2460493409132
ABTB2	5.15637537609762	4.05632746866924	4.5727418510467	3.72045829715823	4.36469522273812	3.60605903859267
NAT10	8.25456275503035	8.94215523270233	8.39620318122893	9.30314562761169	8.54602644373924	9.1075567268512
CAPRIN1	11.2640982956447	11.5537310898581	11.0883454084085	11.5280286959558	11.1399031487625	11.2989656041593
ENSMMUG00000041821	-0.970391946925721	-0.970565829669802	-0.844340908401428	-0.911093836823238	-0.968509090329649	-0.969618888189177
LMO2	11.8223005756554	10.8576245568959	11.4788787479133	10.6947907978322	11.7634378756828	10.8197364127469
FBXO3	7.537472393397	7.69482660713861	7.36494865968943	7.7877820524327	7.6373435117583	8.10991886616065
CD59	9.70732442947854	10.9506502095515	9.79333039028315	11.2768043418657	9.07610314434359	11.5719616762814
KIAA1549L	-1.50628410110244	-1.50758582366793	-1.50085521559504	-1.42626775091325	-1.50234733932392	-1.50305193126657
HIPK3	11.7165380329522	10.6935356159509	11.6750415572963	10.7473325503801	11.4896077780457	10.3377739966092
CSTF3	8.47550721985846	8.97454311250562	8.39565683403306	9.15738715926203	8.47346650135982	8.83850565042404
TCP11L1	8.27256203482306	7.84753035339453	7.85743023387811	8.2461623058392	7.89272371958203	7.85476766455033
DEPDC7	5.83541997036572	6.39471452342501	4.89426099247268	5.89039785003054	5.69533182515951	6.5357818430933
QSER1	5.83112864575955	6.53032677522454	6.07091388124104	6.67199381597653	6.629353702669	6.35737711373792
ENSMMUG00000055352	0	0	0	0	0	0
PRRG4	8.43096057194565	6.35059751620483	8.99111374990208	6.39307418201193	8.35515685440239	6.45794341260928
CCDC73	0.561078625123137	0.723831525044888	0.577298271630994	0.51154832072506	0.628899347604261	0.570318557308176
EIF3M	10.5187418321514	10.5250018411084	10.7454278250269	10.4239190155602	10.7432890627772	10.6020514723277
ENSMMUG00000060261	0	0	0	0	0	0
WT1	0.353755109402791	0.401154882538623	0.480798588504072	0.465696483605391	0.525146441549183	0.354882051098693
ENSMMUG00000041430	-1.18939106841429	-1.06666748623074	-1.18287118635582	-1.18617706807898	-1.18466316939095	-1.18550935713227
ENSMMUG00000018360	7.44971315232968	7.34288001410615	6.96958101270437	7.41505448502656	7.29813656410337	7.97767895739374
ENSMMUG00000043127	0	0	0	0	0	0
PAX6	2.87458407770904	2.95214225615455	3.05739007544941	3.23090321829777	3.50315062370614	3.20283768531146
DNAJC24	8.0178548638421	7.84656636266833	7.85538723109247	7.98360211709863	7.79367270864263	7.9746887173655
IMMP1L	4.78745466668537	6.39229275566741	4.11480710550124	6.34735402722983	4.84723085218459	6.51117133101739
ENSMMUG00000049710	0	0	0	0	0	0
DCDC1	0	0	0	0	0	0
